geo_type,region,transportation_type,alternative_name,sub-region,country,dates,relative_mobility
city,Boston,transit,NA,Massachusetts,United States,2020-03-28,18.9
city,Boston,transit,NA,Massachusetts,United States,2020-03-29,16.24
city,Boston,transit,NA,Massachusetts,United States,2020-03-30,18.84
city,Boston,transit,NA,Massachusetts,United States,2020-03-31,18.78
city,Boston,transit,NA,Massachusetts,United States,2020-04-01,17.36
city,Boston,transit,NA,Massachusetts,United States,2020-04-02,17.07
city,Boston,transit,NA,Massachusetts,United States,2020-04-03,15.84
city,Boston,transit,NA,Massachusetts,United States,2020-04-04,17.64
city,Boston,transit,NA,Massachusetts,United States,2020-04-05,16.11
city,Boston,transit,NA,Massachusetts,United States,2020-04-06,18.3
city,Boston,transit,NA,Massachusetts,United States,2020-04-07,18.38
city,Boston,transit,NA,Massachusetts,United States,2020-04-08,17.65
city,Boston,transit,NA,Massachusetts,United States,2020-04-09,17.14
city,Boston,transit,NA,Massachusetts,United States,2020-04-10,17.16
city,Boston,transit,NA,Massachusetts,United States,2020-04-11,17.21
city,Boston,transit,NA,Massachusetts,United States,2020-04-12,15.27
city,Boston,transit,NA,Massachusetts,United States,2020-04-13,17.35
city,Boston,transit,NA,Massachusetts,United States,2020-04-14,18.3
city,Boston,transit,NA,Massachusetts,United States,2020-04-15,19.35
city,Boston,transit,NA,Massachusetts,United States,2020-04-16,16.55
city,Boston,transit,NA,Massachusetts,United States,2020-04-17,17.61
city,Boston,transit,NA,Massachusetts,United States,2020-04-18,16.55
city,Boston,transit,NA,Massachusetts,United States,2020-04-19,17.71
city,Boston,transit,NA,Massachusetts,United States,2020-04-20,18.3
city,Boston,transit,NA,Massachusetts,United States,2020-04-21,18.15
city,Boston,transit,NA,Massachusetts,United States,2020-04-22,17.89
city,Boston,transit,NA,Massachusetts,United States,2020-04-23,18.5
city,Boston,transit,NA,Massachusetts,United States,2020-04-24,16.91
city,Boston,transit,NA,Massachusetts,United States,2020-04-25,18.82
city,Boston,transit,NA,Massachusetts,United States,2020-04-26,15.58
city,Boston,transit,NA,Massachusetts,United States,2020-04-27,17.92
city,Boston,transit,NA,Massachusetts,United States,2020-04-28,19.41
city,Boston,transit,NA,Massachusetts,United States,2020-04-29,19.37
