geo_type,region,transportation_type,alternative_name,sub-region,country,dates,relative_mobility
county,Clallam County,driving,NA,Washington,United States,2020-08-20,458.31
county,Clallam County,driving,NA,Washington,United States,2020-08-21,535.19
county,Clallam County,driving,NA,Washington,United States,2020-08-22,628.87
county,Clallam County,driving,NA,Washington,United States,2020-08-23,542.64
county,Clallam County,driving,NA,Washington,United States,2020-08-24,434.95
county,Clallam County,driving,NA,Washington,United States,2020-08-25,439.04
county,Clallam County,driving,NA,Washington,United States,2020-08-26,450.79
county,Clallam County,driving,NA,Washington,United States,2020-08-27,464.17
county,Clallam County,driving,NA,Washington,United States,2020-08-28,554.71
county,Clallam County,driving,NA,Washington,United States,2020-08-29,626.44
county,Clallam County,driving,NA,Washington,United States,2020-08-30,504.62
county,Clallam County,driving,NA,Washington,United States,2020-08-31,395.8
county,Clallam County,driving,NA,Washington,United States,2020-09-01,402.82
county,Clallam County,driving,NA,Washington,United States,2020-09-02,392.73
county,Clallam County,driving,NA,Washington,United States,2020-09-03,412.85
county,Clallam County,driving,NA,Washington,United States,2020-09-04,540.88
county,Clallam County,driving,NA,Washington,United States,2020-09-05,710.13
county,Clallam County,driving,NA,Washington,United States,2020-09-06,683.3
county,Clallam County,driving,NA,Washington,United States,2020-09-07,548.71
county,Clallam County,driving,NA,Washington,United States,2020-09-08,401.98
county,Clallam County,driving,NA,Washington,United States,2020-09-09,391
county,Clallam County,driving,NA,Washington,United States,2020-09-10,420.68
county,Clallam County,driving,NA,Washington,United States,2020-09-11,458.1
county,Clallam County,driving,NA,Washington,United States,2020-09-12,435.65
county,Clallam County,driving,NA,Washington,United States,2020-09-13,331.31
county,Clallam County,driving,NA,Washington,United States,2020-09-14,320.76
county,Clallam County,driving,NA,Washington,United States,2020-09-15,283.83
county,Clallam County,driving,NA,Washington,United States,2020-09-16,319.06
county,Clallam County,driving,NA,Washington,United States,2020-09-17,323.83
county,Clark County,driving,NA,Washington,United States,2020-01-13,100
county,Clark County,driving,NA,Washington,United States,2020-01-14,100.93
county,Clark County,driving,NA,Washington,United States,2020-01-15,100.78
county,Clark County,driving,NA,Washington,United States,2020-01-16,106.81
county,Clark County,driving,NA,Washington,United States,2020-01-17,124
county,Clark County,driving,NA,Washington,United States,2020-01-18,114.47
county,Clark County,driving,NA,Washington,United States,2020-01-19,86.77
county,Clark County,driving,NA,Washington,United States,2020-01-20,101.14
county,Clark County,driving,NA,Washington,United States,2020-01-21,110.21
county,Clark County,driving,NA,Washington,United States,2020-01-22,108.92
county,Clark County,driving,NA,Washington,United States,2020-01-23,112.05
county,Clark County,driving,NA,Washington,United States,2020-01-24,122.65
county,Clark County,driving,NA,Washington,United States,2020-01-25,115.86
county,Clark County,driving,NA,Washington,United States,2020-01-26,85.41
county,Clark County,driving,NA,Washington,United States,2020-01-27,102.44
county,Clark County,driving,NA,Washington,United States,2020-01-28,114.26
county,Clark County,driving,NA,Washington,United States,2020-01-29,108.88
county,Clark County,driving,NA,Washington,United States,2020-01-30,115.66
county,Clark County,driving,NA,Washington,United States,2020-01-31,122.35
county,Clark County,driving,NA,Washington,United States,2020-02-01,115.48
county,Clark County,driving,NA,Washington,United States,2020-02-02,80.41
county,Clark County,driving,NA,Washington,United States,2020-02-03,102.15
county,Clark County,driving,NA,Washington,United States,2020-02-04,107.45
county,Clark County,driving,NA,Washington,United States,2020-02-05,128.09
county,Clark County,driving,NA,Washington,United States,2020-02-06,112.38
county,Clark County,driving,NA,Washington,United States,2020-02-07,130.09
county,Clark County,driving,NA,Washington,United States,2020-02-08,128.64
county,Clark County,driving,NA,Washington,United States,2020-02-09,92.33
county,Clark County,driving,NA,Washington,United States,2020-02-10,107.37
county,Clark County,driving,NA,Washington,United States,2020-02-11,112.26
county,Clark County,driving,NA,Washington,United States,2020-02-12,113.81
county,Clark County,driving,NA,Washington,United States,2020-02-13,119.03
county,Clark County,driving,NA,Washington,United States,2020-02-14,137.84
county,Clark County,driving,NA,Washington,United States,2020-02-15,136.08
county,Clark County,driving,NA,Washington,United States,2020-02-16,114.3
county,Clark County,driving,NA,Washington,United States,2020-02-17,117.04
county,Clark County,driving,NA,Washington,United States,2020-02-18,119.17
county,Clark County,driving,NA,Washington,United States,2020-02-19,116.96
county,Clark County,driving,NA,Washington,United States,2020-02-20,119.86
county,Clark County,driving,NA,Washington,United States,2020-02-21,133.61
county,Clark County,driving,NA,Washington,United States,2020-02-22,130
county,Clark County,driving,NA,Washington,United States,2020-02-23,93.37
county,Clark County,driving,NA,Washington,United States,2020-02-24,108.01
county,Clark County,driving,NA,Washington,United States,2020-02-25,113.48
county,Clark County,driving,NA,Washington,United States,2020-02-26,114.44
county,Clark County,driving,NA,Washington,United States,2020-02-27,121.41
county,Clark County,driving,NA,Washington,United States,2020-02-28,133.46
county,Clark County,driving,NA,Washington,United States,2020-02-29,131.26
county,Clark County,driving,NA,Washington,United States,2020-03-01,97.74
county,Clark County,driving,NA,Washington,United States,2020-03-02,104.96
county,Clark County,driving,NA,Washington,United States,2020-03-03,108.68
county,Clark County,driving,NA,Washington,United States,2020-03-04,113.71
county,Clark County,driving,NA,Washington,United States,2020-03-05,118.72
county,Clark County,driving,NA,Washington,United States,2020-03-06,135.49
county,Clark County,driving,NA,Washington,United States,2020-03-07,122.49
county,Clark County,driving,NA,Washington,United States,2020-03-08,90.59
county,Clark County,driving,NA,Washington,United States,2020-03-09,106.05
county,Clark County,driving,NA,Washington,United States,2020-03-10,118.6
county,Clark County,driving,NA,Washington,United States,2020-03-11,107.85
county,Clark County,driving,NA,Washington,United States,2020-03-12,105.54
county,Clark County,driving,NA,Washington,United States,2020-03-13,107.26
county,Clark County,driving,NA,Washington,United States,2020-03-14,80.32
county,Clark County,driving,NA,Washington,United States,2020-03-15,71.97
county,Clark County,driving,NA,Washington,United States,2020-03-16,86.46
county,Clark County,driving,NA,Washington,United States,2020-03-17,80.65
county,Clark County,driving,NA,Washington,United States,2020-03-18,78.8
county,Clark County,driving,NA,Washington,United States,2020-03-19,78.75
county,Clark County,driving,NA,Washington,United States,2020-03-20,84.3
county,Clark County,driving,NA,Washington,United States,2020-03-21,69.98
county,Clark County,driving,NA,Washington,United States,2020-03-22,55.92
county,Clark County,driving,NA,Washington,United States,2020-03-23,62.95
county,Clark County,driving,NA,Washington,United States,2020-03-24,56.27
county,Clark County,driving,NA,Washington,United States,2020-03-25,55.3
county,Clark County,driving,NA,Washington,United States,2020-03-26,52.65
county,Clark County,driving,NA,Washington,United States,2020-03-27,55.03
county,Clark County,driving,NA,Washington,United States,2020-03-28,48.02
county,Clark County,driving,NA,Washington,United States,2020-03-29,42.2
county,Clark County,driving,NA,Washington,United States,2020-03-30,52.11
county,Clark County,driving,NA,Washington,United States,2020-03-31,54.77
county,Clark County,driving,NA,Washington,United States,2020-04-01,55.04
county,Clark County,driving,NA,Washington,United States,2020-04-02,55.33
county,Clark County,driving,NA,Washington,United States,2020-04-03,60.53
county,Clark County,driving,NA,Washington,United States,2020-04-04,55.57
county,Clark County,driving,NA,Washington,United States,2020-04-05,47.88
county,Clark County,driving,NA,Washington,United States,2020-04-06,56.3
county,Clark County,driving,NA,Washington,United States,2020-04-07,60.44
county,Clark County,driving,NA,Washington,United States,2020-04-08,61.72
county,Clark County,driving,NA,Washington,United States,2020-04-09,64.68
county,Clark County,driving,NA,Washington,United States,2020-04-10,70.67
county,Clark County,driving,NA,Washington,United States,2020-04-11,63.35
county,Clark County,driving,NA,Washington,United States,2020-04-12,45.78
county,Clark County,driving,NA,Washington,United States,2020-04-13,63.61
county,Clark County,driving,NA,Washington,United States,2020-04-14,66.85
county,Clark County,driving,NA,Washington,United States,2020-04-15,67.43
county,Clark County,driving,NA,Washington,United States,2020-04-16,72.5
county,Clark County,driving,NA,Washington,United States,2020-04-17,81.62
county,Clark County,driving,NA,Washington,United States,2020-04-18,67.95
county,Clark County,driving,NA,Washington,United States,2020-04-19,60.8
county,Clark County,driving,NA,Washington,United States,2020-04-20,71.88
county,Clark County,driving,NA,Washington,United States,2020-04-21,69.68
county,Clark County,driving,NA,Washington,United States,2020-04-22,66.4
county,Clark County,driving,NA,Washington,United States,2020-04-23,72.52
county,Clark County,driving,NA,Washington,United States,2020-04-24,79.21
county,Clark County,driving,NA,Washington,United States,2020-04-25,75.61
county,Clark County,driving,NA,Washington,United States,2020-04-26,65.86
county,Clark County,driving,NA,Washington,United States,2020-04-27,71.84
county,Clark County,driving,NA,Washington,United States,2020-04-28,79.18
county,Clark County,driving,NA,Washington,United States,2020-04-29,77.09
county,Clark County,driving,NA,Washington,United States,2020-04-30,80.71
county,Clark County,driving,NA,Washington,United States,2020-05-01,91.56
county,Clark County,driving,NA,Washington,United States,2020-05-02,76.82
county,Clark County,driving,NA,Washington,United States,2020-05-03,67.55
county,Clark County,driving,NA,Washington,United States,2020-05-04,81
county,Clark County,driving,NA,Washington,United States,2020-05-05,88.21
county,Clark County,driving,NA,Washington,United States,2020-05-06,83.93
county,Clark County,driving,NA,Washington,United States,2020-05-07,93.06
county,Clark County,driving,NA,Washington,United States,2020-05-08,105.58
county,Clark County,driving,NA,Washington,United States,2020-05-09,100.97
county,Clark County,driving,NA,Washington,United States,2020-05-10,80.67
county,Clark County,driving,NA,Washington,United States,2020-05-11,NA
county,Clark County,driving,NA,Washington,United States,2020-05-12,NA
county,Clark County,driving,NA,Washington,United States,2020-05-13,92.07
county,Clark County,driving,NA,Washington,United States,2020-05-14,95.34
county,Clark County,driving,NA,Washington,United States,2020-05-15,112.88
county,Clark County,driving,NA,Washington,United States,2020-05-16,99.9
county,Clark County,driving,NA,Washington,United States,2020-05-17,88.97
county,Clark County,driving,NA,Washington,United States,2020-05-18,94.62
county,Clark County,driving,NA,Washington,United States,2020-05-19,102.75
county,Clark County,driving,NA,Washington,United States,2020-05-20,99.46
county,Clark County,driving,NA,Washington,United States,2020-05-21,101.98
county,Clark County,driving,NA,Washington,United States,2020-05-22,117.88
county,Clark County,driving,NA,Washington,United States,2020-05-23,110.34
county,Clark County,driving,NA,Washington,United States,2020-05-24,96.14
county,Clark County,driving,NA,Washington,United States,2020-05-25,88.38
county,Clark County,driving,NA,Washington,United States,2020-05-26,108.14
county,Clark County,driving,NA,Washington,United States,2020-05-27,115.45
county,Clark County,driving,NA,Washington,United States,2020-05-28,121.28
county,Clark County,driving,NA,Washington,United States,2020-05-29,130.82
county,Clark County,driving,NA,Washington,United States,2020-05-30,100.37
county,Clark County,driving,NA,Washington,United States,2020-05-31,93.35
county,Clark County,driving,NA,Washington,United States,2020-06-01,113.15
county,Clark County,driving,NA,Washington,United States,2020-06-02,115.91
county,Clark County,driving,NA,Washington,United States,2020-06-03,114.62
county,Clark County,driving,NA,Washington,United States,2020-06-04,119.24
county,Clark County,driving,NA,Washington,United States,2020-06-05,131
county,Clark County,driving,NA,Washington,United States,2020-06-06,117.35
county,Clark County,driving,NA,Washington,United States,2020-06-07,96.88
county,Clark County,driving,NA,Washington,United States,2020-06-08,113.7
county,Clark County,driving,NA,Washington,United States,2020-06-09,114.87
county,Clark County,driving,NA,Washington,United States,2020-06-10,120.94
county,Clark County,driving,NA,Washington,United States,2020-06-11,125.81
county,Clark County,driving,NA,Washington,United States,2020-06-12,132.98
county,Clark County,driving,NA,Washington,United States,2020-06-13,122.71
county,Clark County,driving,NA,Washington,United States,2020-06-14,105.76
county,Clark County,driving,NA,Washington,United States,2020-06-15,116.51
county,Clark County,driving,NA,Washington,United States,2020-06-16,122.84
county,Clark County,driving,NA,Washington,United States,2020-06-17,130.34
county,Clark County,driving,NA,Washington,United States,2020-06-18,139.88
county,Clark County,driving,NA,Washington,United States,2020-06-19,161.59
county,Clark County,driving,NA,Washington,United States,2020-06-20,134.23
county,Clark County,driving,NA,Washington,United States,2020-06-21,108.52
county,Clark County,driving,NA,Washington,United States,2020-06-22,136.67
county,Clark County,driving,NA,Washington,United States,2020-06-23,141.66
county,Clark County,driving,NA,Washington,United States,2020-06-24,138.41
county,Clark County,driving,NA,Washington,United States,2020-06-25,144.34
county,Clark County,driving,NA,Washington,United States,2020-06-26,160.37
county,Clark County,driving,NA,Washington,United States,2020-06-27,141.94
county,Clark County,driving,NA,Washington,United States,2020-06-28,119.95
county,Clark County,driving,NA,Washington,United States,2020-06-29,135.7
county,Clark County,driving,NA,Washington,United States,2020-06-30,138.75
county,Clark County,driving,NA,Washington,United States,2020-07-01,140.77
county,Clark County,driving,NA,Washington,United States,2020-07-02,151.33
county,Clark County,driving,NA,Washington,United States,2020-07-03,154.94
county,Clark County,driving,NA,Washington,United States,2020-07-04,117.03
county,Clark County,driving,NA,Washington,United States,2020-07-05,115.44
county,Clark County,driving,NA,Washington,United States,2020-07-06,132.12
county,Clark County,driving,NA,Washington,United States,2020-07-07,134.21
county,Clark County,driving,NA,Washington,United States,2020-07-08,138.42
county,Clark County,driving,NA,Washington,United States,2020-07-09,141.5
county,Clark County,driving,NA,Washington,United States,2020-07-10,160.54
county,Clark County,driving,NA,Washington,United States,2020-07-11,147.64
county,Clark County,driving,NA,Washington,United States,2020-07-12,121.06
county,Clark County,driving,NA,Washington,United States,2020-07-13,140.3
county,Clark County,driving,NA,Washington,United States,2020-07-14,143.63
county,Clark County,driving,NA,Washington,United States,2020-07-15,146.42
county,Clark County,driving,NA,Washington,United States,2020-07-16,149.06
county,Clark County,driving,NA,Washington,United States,2020-07-17,158.6
county,Clark County,driving,NA,Washington,United States,2020-07-18,149.48
county,Clark County,driving,NA,Washington,United States,2020-07-19,129.38
county,Clark County,driving,NA,Washington,United States,2020-07-20,145.9
county,Clark County,driving,NA,Washington,United States,2020-07-21,147.52
county,Clark County,driving,NA,Washington,United States,2020-07-22,143.19
county,Clark County,driving,NA,Washington,United States,2020-07-23,146.47
county,Clark County,driving,NA,Washington,United States,2020-07-24,160.44
county,Clark County,driving,NA,Washington,United States,2020-07-25,152.16
county,Clark County,driving,NA,Washington,United States,2020-07-26,136.98
county,Clark County,driving,NA,Washington,United States,2020-07-27,146.69
county,Clark County,driving,NA,Washington,United States,2020-07-28,145.67
county,Clark County,driving,NA,Washington,United States,2020-07-29,148.83
county,Clark County,driving,NA,Washington,United States,2020-07-30,150.17
county,Clark County,driving,NA,Washington,United States,2020-07-31,174.36
county,Clark County,driving,NA,Washington,United States,2020-08-01,152.72
county,Clark County,driving,NA,Washington,United States,2020-08-02,131.01
county,Clark County,driving,NA,Washington,United States,2020-08-03,144.63
county,Clark County,driving,NA,Washington,United States,2020-08-04,151.44
county,Clark County,driving,NA,Washington,United States,2020-08-05,152.74
county,Clark County,driving,NA,Washington,United States,2020-08-06,143.02
county,Clark County,driving,NA,Washington,United States,2020-08-07,167.21
county,Clark County,driving,NA,Washington,United States,2020-08-08,149.18
county,Clark County,driving,NA,Washington,United States,2020-08-09,130.13
county,Clark County,driving,NA,Washington,United States,2020-08-10,144
county,Clark County,driving,NA,Washington,United States,2020-08-11,146.65
county,Clark County,driving,NA,Washington,United States,2020-08-12,145.02
county,Clark County,driving,NA,Washington,United States,2020-08-13,153.31
county,Clark County,driving,NA,Washington,United States,2020-08-14,168.75
county,Clark County,driving,NA,Washington,United States,2020-08-15,155.16
county,Clark County,driving,NA,Washington,United States,2020-08-16,131.93
county,Clark County,driving,NA,Washington,United States,2020-08-17,145.85
county,Clark County,driving,NA,Washington,United States,2020-08-18,145.75
county,Clark County,driving,NA,Washington,United States,2020-08-19,142.82
county,Clark County,driving,NA,Washington,United States,2020-08-20,149.56
county,Clark County,driving,NA,Washington,United States,2020-08-21,159.73
county,Clark County,driving,NA,Washington,United States,2020-08-22,151.18
county,Clark County,driving,NA,Washington,United States,2020-08-23,129.82
county,Clark County,driving,NA,Washington,United States,2020-08-24,138.19
county,Clark County,driving,NA,Washington,United States,2020-08-25,142.94
county,Clark County,driving,NA,Washington,United States,2020-08-26,143.27
county,Clark County,driving,NA,Washington,United States,2020-08-27,148.85
county,Clark County,driving,NA,Washington,United States,2020-08-28,165.98
county,Clark County,driving,NA,Washington,United States,2020-08-29,150.03
county,Clark County,driving,NA,Washington,United States,2020-08-30,123.45
county,Clark County,driving,NA,Washington,United States,2020-08-31,137.88
county,Clark County,driving,NA,Washington,United States,2020-09-01,138.42
county,Clark County,driving,NA,Washington,United States,2020-09-02,142.6
county,Clark County,driving,NA,Washington,United States,2020-09-03,148.61
county,Clark County,driving,NA,Washington,United States,2020-09-04,175.8
county,Clark County,driving,NA,Washington,United States,2020-09-05,147.51
county,Clark County,driving,NA,Washington,United States,2020-09-06,130.12
county,Clark County,driving,NA,Washington,United States,2020-09-07,127.18
county,Clark County,driving,NA,Washington,United States,2020-09-08,147.87
county,Clark County,driving,NA,Washington,United States,2020-09-09,150.58
county,Clark County,driving,NA,Washington,United States,2020-09-10,153.31
county,Clark County,driving,NA,Washington,United States,2020-09-11,187.57
county,Clark County,driving,NA,Washington,United States,2020-09-12,132.56
county,Clark County,driving,NA,Washington,United States,2020-09-13,103.52
county,Clark County,driving,NA,Washington,United States,2020-09-14,123.35
county,Clark County,driving,NA,Washington,United States,2020-09-15,121.99
county,Clark County,driving,NA,Washington,United States,2020-09-16,127.3
county,Clark County,driving,NA,Washington,United States,2020-09-17,130.52
county,Clark County,transit,NA,Washington,United States,2020-01-13,100
county,Clark County,transit,NA,Washington,United States,2020-01-14,98.11
county,Clark County,transit,NA,Washington,United States,2020-01-15,109.7
county,Clark County,transit,NA,Washington,United States,2020-01-16,110.26
county,Clark County,transit,NA,Washington,United States,2020-01-17,108.75
county,Clark County,transit,NA,Washington,United States,2020-01-18,85.2
county,Clark County,transit,NA,Washington,United States,2020-01-19,78.9
county,Clark County,transit,NA,Washington,United States,2020-01-20,94.96
county,Clark County,transit,NA,Washington,United States,2020-01-21,102.96
county,Clark County,transit,NA,Washington,United States,2020-01-22,109.45
county,Clark County,transit,NA,Washington,United States,2020-01-23,111.65
county,Clark County,transit,NA,Washington,United States,2020-01-24,119.08
county,Clark County,transit,NA,Washington,United States,2020-01-25,93.39
county,Clark County,transit,NA,Washington,United States,2020-01-26,77.14
county,Clark County,transit,NA,Washington,United States,2020-01-27,98.8
county,Clark County,transit,NA,Washington,United States,2020-01-28,109.76
county,Clark County,transit,NA,Washington,United States,2020-01-29,93.95
county,Clark County,transit,NA,Washington,United States,2020-01-30,110.64
county,Clark County,transit,NA,Washington,United States,2020-01-31,110.26
county,Clark County,transit,NA,Washington,United States,2020-02-01,94.77
county,Clark County,transit,NA,Washington,United States,2020-02-02,73.99
county,Clark County,transit,NA,Washington,United States,2020-02-03,105.6
county,Clark County,transit,NA,Washington,United States,2020-02-04,116.75
county,Clark County,transit,NA,Washington,United States,2020-02-05,113.73
county,Clark County,transit,NA,Washington,United States,2020-02-06,105.29
county,Clark County,transit,NA,Washington,United States,2020-02-07,115.62
county,Clark County,transit,NA,Washington,United States,2020-02-08,96.54
county,Clark County,transit,NA,Washington,United States,2020-02-09,77.96
county,Clark County,transit,NA,Washington,United States,2020-02-10,116.37
county,Clark County,transit,NA,Washington,United States,2020-02-11,108.82
county,Clark County,transit,NA,Washington,United States,2020-02-12,112.28
county,Clark County,transit,NA,Washington,United States,2020-02-13,103.4
county,Clark County,transit,NA,Washington,United States,2020-02-14,118.58
county,Clark County,transit,NA,Washington,United States,2020-02-15,97.54
county,Clark County,transit,NA,Washington,United States,2020-02-16,87.41
county,Clark County,transit,NA,Washington,United States,2020-02-17,102.39
county,Clark County,transit,NA,Washington,United States,2020-02-18,116.12
county,Clark County,transit,NA,Washington,United States,2020-02-19,108.19
county,Clark County,transit,NA,Washington,United States,2020-02-20,105.54
county,Clark County,transit,NA,Washington,United States,2020-02-21,115.49
county,Clark County,transit,NA,Washington,United States,2020-02-22,105.16
county,Clark County,transit,NA,Washington,United States,2020-02-23,75.69
county,Clark County,transit,NA,Washington,United States,2020-02-24,109.26
county,Clark County,transit,NA,Washington,United States,2020-02-25,103.9
county,Clark County,transit,NA,Washington,United States,2020-02-26,96.73
county,Clark County,transit,NA,Washington,United States,2020-02-27,103.4
county,Clark County,transit,NA,Washington,United States,2020-02-28,113.29
county,Clark County,transit,NA,Washington,United States,2020-02-29,90.18
county,Clark County,transit,NA,Washington,United States,2020-03-01,77.02
county,Clark County,transit,NA,Washington,United States,2020-03-02,94.21
county,Clark County,transit,NA,Washington,United States,2020-03-03,104.47
county,Clark County,transit,NA,Washington,United States,2020-03-04,113.35
county,Clark County,transit,NA,Washington,United States,2020-03-05,111.02
county,Clark County,transit,NA,Washington,United States,2020-03-06,103.9
county,Clark County,transit,NA,Washington,United States,2020-03-07,81.99
county,Clark County,transit,NA,Washington,United States,2020-03-08,74.62
county,Clark County,transit,NA,Washington,United States,2020-03-09,100.31
county,Clark County,transit,NA,Washington,United States,2020-03-10,105.23
county,Clark County,transit,NA,Washington,United States,2020-03-11,99.75
county,Clark County,transit,NA,Washington,United States,2020-03-12,96.54
county,Clark County,transit,NA,Washington,United States,2020-03-13,91.62
county,Clark County,transit,NA,Washington,United States,2020-03-14,68.14
county,Clark County,transit,NA,Washington,United States,2020-03-15,65.49
county,Clark County,transit,NA,Washington,United States,2020-03-16,77.71
county,Clark County,transit,NA,Washington,United States,2020-03-17,72.29
county,Clark County,transit,NA,Washington,United States,2020-03-18,59.7
county,Clark County,transit,NA,Washington,United States,2020-03-19,57.62
county,Clark County,transit,NA,Washington,United States,2020-03-20,59.07
county,Clark County,transit,NA,Washington,United States,2020-03-21,43.77
county,Clark County,transit,NA,Washington,United States,2020-03-22,40.93
county,Clark County,transit,NA,Washington,United States,2020-03-23,44.14
county,Clark County,transit,NA,Washington,United States,2020-03-24,38.98
county,Clark County,transit,NA,Washington,United States,2020-03-25,34.26
county,Clark County,transit,NA,Washington,United States,2020-03-26,35.58
county,Clark County,transit,NA,Washington,United States,2020-03-27,30.42
county,Clark County,transit,NA,Washington,United States,2020-03-28,32.3
county,Clark County,transit,NA,Washington,United States,2020-03-29,31.11
county,Clark County,transit,NA,Washington,United States,2020-03-30,31.55
county,Clark County,transit,NA,Washington,United States,2020-03-31,36.65
county,Clark County,transit,NA,Washington,United States,2020-04-01,33.82
county,Clark County,transit,NA,Washington,United States,2020-04-02,36.08
county,Clark County,transit,NA,Washington,United States,2020-04-03,36.65
county,Clark County,transit,NA,Washington,United States,2020-04-04,29.09
county,Clark County,transit,NA,Washington,United States,2020-04-05,31.36
county,Clark County,transit,NA,Washington,United States,2020-04-06,36.02
county,Clark County,transit,NA,Washington,United States,2020-04-07,40.49
county,Clark County,transit,NA,Washington,United States,2020-04-08,41.18
county,Clark County,transit,NA,Washington,United States,2020-04-09,37.41
county,Clark County,transit,NA,Washington,United States,2020-04-10,45.28
county,Clark County,transit,NA,Washington,United States,2020-04-11,34.19
county,Clark County,transit,NA,Washington,United States,2020-04-12,32.37
county,Clark County,transit,NA,Washington,United States,2020-04-13,42.82
county,Clark County,transit,NA,Washington,United States,2020-04-14,39.92
county,Clark County,transit,NA,Washington,United States,2020-04-15,41.31
county,Clark County,transit,NA,Washington,United States,2020-04-16,46.73
county,Clark County,transit,NA,Washington,United States,2020-04-17,42.13
county,Clark County,transit,NA,Washington,United States,2020-04-18,37.72
county,Clark County,transit,NA,Washington,United States,2020-04-19,36.4
county,Clark County,transit,NA,Washington,United States,2020-04-20,41.44
county,Clark County,transit,NA,Washington,United States,2020-04-21,42
county,Clark County,transit,NA,Washington,United States,2020-04-22,33.38
county,Clark County,transit,NA,Washington,United States,2020-04-23,38.66
county,Clark County,transit,NA,Washington,United States,2020-04-24,41.88
county,Clark County,transit,NA,Washington,United States,2020-04-25,38.66
county,Clark County,transit,NA,Washington,United States,2020-04-26,39.61
county,Clark County,transit,NA,Washington,United States,2020-04-27,41.12
county,Clark County,transit,NA,Washington,United States,2020-04-28,46.98
county,Clark County,transit,NA,Washington,United States,2020-04-29,36.02
county,Clark County,transit,NA,Washington,United States,2020-04-30,40.18
county,Clark County,transit,NA,Washington,United States,2020-05-01,41.25
county,Clark County,transit,NA,Washington,United States,2020-05-02,38.1
county,Clark County,transit,NA,Washington,United States,2020-05-03,33
county,Clark County,transit,NA,Washington,United States,2020-05-04,41.06
county,Clark County,transit,NA,Washington,United States,2020-05-05,43.83
county,Clark County,transit,NA,Washington,United States,2020-05-06,41.06
county,Clark County,transit,NA,Washington,United States,2020-05-07,47.36
county,Clark County,transit,NA,Washington,United States,2020-05-08,48.8
county,Clark County,transit,NA,Washington,United States,2020-05-09,47.04
county,Clark County,transit,NA,Washington,United States,2020-05-10,40.37
county,Clark County,transit,NA,Washington,United States,2020-05-11,43.95
county,Clark County,transit,NA,Washington,United States,2020-05-12,35.26
county,Clark County,transit,NA,Washington,United States,2020-05-13,49.62
county,Clark County,transit,NA,Washington,United States,2020-05-14,46.73
county,Clark County,transit,NA,Washington,United States,2020-05-15,45.47
county,Clark County,transit,NA,Washington,United States,2020-05-16,42.19
county,Clark County,transit,NA,Washington,United States,2020-05-17,47.54
county,Clark County,transit,NA,Washington,United States,2020-05-18,44.84
county,Clark County,transit,NA,Washington,United States,2020-05-19,50.13
county,Clark County,transit,NA,Washington,United States,2020-05-20,49.24
county,Clark County,transit,NA,Washington,United States,2020-05-21,46.85
county,Clark County,transit,NA,Washington,United States,2020-05-22,49.94
county,Clark County,transit,NA,Washington,United States,2020-05-23,49.18
county,Clark County,transit,NA,Washington,United States,2020-05-24,47.23
county,Clark County,transit,NA,Washington,United States,2020-05-25,45.09
county,Clark County,transit,NA,Washington,United States,2020-05-26,57.37
county,Clark County,transit,NA,Washington,United States,2020-05-27,63.6
county,Clark County,transit,NA,Washington,United States,2020-05-28,62.41
county,Clark County,transit,NA,Washington,United States,2020-05-29,60.77
county,Clark County,transit,NA,Washington,United States,2020-05-30,43.26
county,Clark County,transit,NA,Washington,United States,2020-05-31,40.87
county,Clark County,transit,NA,Washington,United States,2020-06-01,56.17
county,Clark County,transit,NA,Washington,United States,2020-06-02,59.13
county,Clark County,transit,NA,Washington,United States,2020-06-03,57.12
county,Clark County,transit,NA,Washington,United States,2020-06-04,55.35
county,Clark County,transit,NA,Washington,United States,2020-06-05,53.59
county,Clark County,transit,NA,Washington,United States,2020-06-06,47.67
county,Clark County,transit,NA,Washington,United States,2020-06-07,45.4
county,Clark County,transit,NA,Washington,United States,2020-06-08,52.27
county,Clark County,transit,NA,Washington,United States,2020-06-09,54.66
county,Clark County,transit,NA,Washington,United States,2020-06-10,70.15
county,Clark County,transit,NA,Washington,United States,2020-06-11,57.93
county,Clark County,transit,NA,Washington,United States,2020-06-12,58.63
county,Clark County,transit,NA,Washington,United States,2020-06-13,52.77
county,Clark County,transit,NA,Washington,United States,2020-06-14,49.56
county,Clark County,transit,NA,Washington,United States,2020-06-15,54.66
county,Clark County,transit,NA,Washington,United States,2020-06-16,55.92
county,Clark County,transit,NA,Washington,United States,2020-06-17,64.86
county,Clark County,transit,NA,Washington,United States,2020-06-18,70.15
county,Clark County,transit,NA,Washington,United States,2020-06-19,68.32
county,Clark County,transit,NA,Washington,United States,2020-06-20,60.39
county,Clark County,transit,NA,Washington,United States,2020-06-21,47.1
county,Clark County,transit,NA,Washington,United States,2020-06-22,79.79
county,Clark County,transit,NA,Washington,United States,2020-06-23,76.64
county,Clark County,transit,NA,Washington,United States,2020-06-24,62.03
county,Clark County,transit,NA,Washington,United States,2020-06-25,75.82
county,Clark County,transit,NA,Washington,United States,2020-06-26,73.74
county,Clark County,transit,NA,Washington,United States,2020-06-27,64.11
county,Clark County,transit,NA,Washington,United States,2020-06-28,60.26
county,Clark County,transit,NA,Washington,United States,2020-06-29,66.37
county,Clark County,transit,NA,Washington,United States,2020-06-30,60.77
county,Clark County,transit,NA,Washington,United States,2020-07-01,63.85
county,Clark County,transit,NA,Washington,United States,2020-07-02,66.69
